,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
29276,3,gpt-4-turbo-2024-04-09,0.9,4,sim card ejector,269,sim card ejector,sim card ejector,,,16,3,jewelry clasp,jewelry clasp,2,4,0.7386194467544556,1,1,1,2.5,1
29277,3,gpt-4-turbo-2024-04-09,0.9,4,zipper pull,269,zipper pull,zipper pull,,,11,2,sim card ejector,sim card ejector,3,19,0.7866895198822021,1,1,1,2.5,2
29278,3,gpt-4-turbo-2024-04-09,0.9,4,reset button for electronics,269,reset button electronics,reset button electronics,,,24,3,zipper pull,zipper pull,4,7,0.7426413893699646,1,1,1,3.0,3
29279,3,gpt-4-turbo-2024-04-09,0.9,4,emergency hair tie,269,emergency hair tie,emergency hair tie,,,18,3,reset button for electronics,reset button electronics,5,11,0.7461225986480713,1,1,1,2.5,4
29280,3,gpt-4-turbo-2024-04-09,0.9,4,mini screwdriver,269,mini screwdriver,mini screwdriver,,,16,2,emergency hair tie,emergency hair tie,6,13,0.771743655204773,1,1,1,2.5,5
29281,3,gpt-4-turbo-2024-04-09,0.9,4,paint scraper for small areas,269,paint scraper small areas,paint scraper small areas,,,25,4,mini screwdriver,mini screwdriver,7,13,0.816628098487854,0,0,0,2.5,5
29282,3,gpt-4-turbo-2024-04-09,0.9,4,keychain,269,keychain,keychain,,,8,1,paint scraper for small areas,paint scraper small areas,8,28,0.7404544949531555,1,1,1,2.0,6
29283,3,gpt-4-turbo-2024-04-09,0.9,4,unclogging glue bottles,269,unclogging glue bottles,unclogging glue bottles,,,23,3,keychain,keychain,9,6,0.7560803294181824,1,1,1,2.5,7
29284,3,gpt-4-turbo-2024-04-09,0.9,4,hanging holiday ornaments,269,hanging holiday ornaments,hanging holiday ornaments,,,25,3,unclogging glue bottles,unclogging glue bottles,10,24,0.7347007989883423,1,1,1,2.5,8
29285,3,gpt-4-turbo-2024-04-09,0.9,4,money clip,269,money clip,money clip,,,10,2,hanging holiday ornaments,hanging holiday ornaments,11,1,0.7658827304840088,1,1,1,1.5,9
29286,3,gpt-4-turbo-2024-04-09,0.9,4,diy fishing hook,269,fishing hook,fishing hook,,,12,2,money clip,money clip,12,22,0.8165233135223389,1,0,0,2.5,9
29287,3,gpt-4-turbo-2024-04-09,0.9,4,cleaning under fingernails,269,cleaning fingernails,cleaning fingernails,,,20,2,diy fishing hook,fishing hook,13,18,0.7498900890350342,1,1,1,2.5,10
29288,3,gpt-4-turbo-2024-04-09,0.9,4,temporary eyeglass fix,269,temporary eyeglass fix,temporary eyeglass fix,,,22,3,cleaning under fingernails,cleaning fingernails,14,15,0.7468140721321106,1,1,1,2.5,11
29289,3,gpt-4-turbo-2024-04-09,0.9,4,hose leak sealer,269,hose leak sealer,hose leak sealer,,,16,3,temporary eyeglass fix,temporary eyeglass fix,15,13,0.766435444355011,1,1,1,3.0,12
29290,3,gpt-4-turbo-2024-04-09,0.9,4,seed dibber,269,seed dibber,seed dibber,,,11,2,hose leak sealer,hose leak sealer,16,13,0.7877144813537598,0,1,0,3.0,12
29291,3,gpt-4-turbo-2024-04-09,0.9,4,cable organizer,269,cable organizer,cable organizer,,,15,2,seed dibber,seed dibber,17,25,0.7477525472640991,1,1,1,2.5,13
29292,3,gpt-4-turbo-2024-04-09,0.9,4,lock pick,269,lock pick,lock pick,,,9,2,cable organizer,cable organizer,18,5,0.7658274173736572,1,1,1,2.5,14
29293,3,gpt-4-turbo-2024-04-09,0.9,4,scratching lottery tickets,269,scratching lottery tickets,scratching lottery tickets,,,26,3,lock pick,lock pick,19,16,0.7756242752075195,1,1,1,2.5,15
29295,3,gpt-4-turbo-2024-04-09,0.9,5,jewelry clasp,270,jewelry clasp,jewelry clasp,,,13,2,bookmark,bookmark,1,28,0.8006981611251831,1,0,0,2.0,0
29296,3,gpt-4-turbo-2024-04-09,0.9,5,zipper puller,270,zipper puller,zipper puller,,,13,2,jewelry clasp,jewelry clasp,2,19,0.7775997519493103,1,1,1,2.5,1
29297,3,gpt-4-turbo-2024-04-09,0.9,5,sim card eject tool,270,sim card eject tool,sim card eject tool,,,19,4,zipper puller,zipper puller,3,4,0.7958901524543762,1,1,1,2.5,2
29298,3,gpt-4-turbo-2024-04-09,0.9,5,wire sculpture,270,wire sculpture,wire sculpture,,,14,2,sim card eject tool,sim card eject tool,4,26,0.7299621105194092,1,1,1,2.5,3
29299,3,gpt-4-turbo-2024-04-09,0.9,5,paint scraper,270,paint scraper,paint scraper,,,13,2,wire sculpture,wire sculpture,5,13,0.7744535803794861,1,1,1,2.5,4
29300,3,gpt-4-turbo-2024-04-09,0.9,5,mini screwdriver,270,mini screwdriver,mini screwdriver,,,16,2,paint scraper,paint scraper,6,13,0.8044393062591553,0,0,0,2.5,4
29301,3,gpt-4-turbo-2024-04-09,0.9,5,keychain,270,keychain,keychain,,,8,1,mini screwdriver,mini screwdriver,7,28,0.8133035898208618,1,0,0,2.0,4
29302,3,gpt-4-turbo-2024-04-09,0.9,5,fish hook,270,fish hook,fish hook,,,9,2,keychain,keychain,8,22,0.779419481754303,1,1,1,2.5,5
29303,3,gpt-4-turbo-2024-04-09,0.9,5,lock pick,270,lock pick,lock pick,,,9,2,fish hook,fish hook,9,5,0.8217357397079468,1,0,0,2.5,5
29304,3,gpt-4-turbo-2024-04-09,0.9,5,cable organizer,270,cable organizer,cable organizer,,,15,2,lock pick,lock pick,10,25,0.7658274173736572,1,1,1,2.5,6
29305,3,gpt-4-turbo-2024-04-09,0.9,5,button pusher,270,button pusher,button pusher,,,13,2,cable organizer,cable organizer,11,7,0.7714919447898865,1,1,1,2.5,7
29306,3,gpt-4-turbo-2024-04-09,0.9,5,plant support,270,plant support,plant support,,,13,2,button pusher,button pusher,12,9,0.7706273794174194,1,1,1,3.0,8
29307,3,gpt-4-turbo-2024-04-09,0.9,5,ear cleaner,270,ear cleaner,ear cleaner,,,11,2,plant support,plant support,13,27,0.7346222400665283,1,1,1,2.5,9
29308,3,gpt-4-turbo-2024-04-09,0.9,5,art material,270,art material,art material,,,12,2,ear cleaner,ear cleaner,14,21,0.7270604372024536,1,1,1,2.0,10
29309,3,gpt-4-turbo-2024-04-09,0.9,5,fidget tool,270,fidget tool,fidget tool,,,11,2,art material,art material,15,14,0.7662217020988464,1,1,1,2.0,11
29310,3,gpt-4-turbo-2024-04-09,0.9,5,bag sealer,270,bag sealer,bag sealer,,,10,2,fidget tool,fidget tool,16,6,0.7743218541145325,1,1,1,2.5,12
29311,3,gpt-4-turbo-2024-04-09,0.9,5,reset button tool,270,reset button tool,reset button tool,,,17,3,bag sealer,bag sealer,17,7,0.7915270328521729,1,1,1,3.0,13
29312,3,gpt-4-turbo-2024-04-09,0.9,5,clothing snag fixer,270,clothing snag fixer,clothing snag fixer,,,19,3,reset button tool,reset button tool,18,20,0.7983273863792419,1,1,1,2.0,14
29313,3,gpt-4-turbo-2024-04-09,0.9,5,emergency hair tie holder,270,emergency hair tie holder,emergency hair tie holder,,,25,4,clothing snag fixer,clothing snag fixer,19,11,0.8104912042617798,1,0,0,2.5,14
29315,3,gpt-4-turbo-2024-04-09,1.0,1,necklace link,271,necklace link,necklace link,,,13,2,bookmark,bookmark,1,28,0.8043208122253418,1,0,0,2.0,0
29316,3,gpt-4-turbo-2024-04-09,1.0,1,reset button,271,reset button,reset button,,,12,2,necklace link,necklace link,2,7,0.7654023170471191,1,1,1,3.0,1
29317,3,gpt-4-turbo-2024-04-09,1.0,1,earring hook,271,earring hook,earring hook,,,12,2,reset button,reset button,3,27,0.7621992230415344,1,1,1,2.5,2
29318,3,gpt-4-turbo-2024-04-09,1.0,1,zipper puller,271,zipper puller,zipper puller,,,13,2,earring hook,earring hook,4,19,0.7969407439231873,1,1,1,2.5,3
29319,3,gpt-4-turbo-2024-04-09,1.0,1,sim ejector,271,sim ejector,sim ejector,,,11,2,zipper puller,zipper puller,5,4,0.8024166822433472,1,0,0,2.5,3
29320,3,gpt-4-turbo-2024-04-09,1.0,1,lock pick,271,lock pick,lock pick,,,9,2,sim ejector,sim ejector,6,5,0.7595982551574707,1,1,1,2.5,4
29321,3,gpt-4-turbo-2024-04-09,1.0,1,cable organizer,271,cable organizer,cable organizer,,,15,2,lock pick,lock pick,7,25,0.7658274173736572,1,1,1,2.5,5
29322,3,gpt-4-turbo-2024-04-09,1.0,1,scratch tool,271,scratch tool,scratch tool,,,12,2,cable organizer,cable organizer,8,16,0.7588398456573486,1,1,1,2.0,6
29323,3,gpt-4-turbo-2024-04-09,1.0,1,sculpture material,271,sculpture material,sculpture material,,,18,2,scratch tool,scratch tool,9,21,0.752382755279541,1,1,1,2.5,7
29324,3,gpt-4-turbo-2024-04-09,1.0,1,letter opener,271,letter opener,letter opener,,,13,2,sculpture material,sculpture material,10,3,0.7262693047523499,1,1,1,2.0,8
29325,3,gpt-4-turbo-2024-04-09,1.0,1,mini slingshot,271,mini slingshot,mini slingshot,,,14,2,letter opener,letter opener,11,14,0.7962106466293335,1,1,1,3.0,9
29326,3,gpt-4-turbo-2024-04-09,1.0,1,plant support,271,plant support,plant support,,,13,2,mini slingshot,mini slingshot,12,9,0.7267395853996277,1,1,1,3.0,10
29327,3,gpt-4-turbo-2024-04-09,1.0,1,hose mender,271,hose mender,hose mender,,,11,2,plant support,plant support,13,13,0.776929497718811,1,1,1,3.0,11
29328,3,gpt-4-turbo-2024-04-09,1.0,1,paint scraper,271,paint scraper,paint scraper,,,13,2,hose mender,hose mender,14,13,0.806302547454834,0,0,0,2.5,11
29329,3,gpt-4-turbo-2024-04-09,1.0,1,sewing needle substitute,271,sewing needle substitute,sewing needle substitute,,,24,3,paint scraper,paint scraper,15,12,0.7744247913360596,1,1,1,2.5,12
29330,3,gpt-4-turbo-2024-04-09,1.0,1,emergency hook,271,emergency hook,emergency hook,,,14,2,sewing needle substitute,sewing needle substitute,16,22,0.7755690217018127,1,1,1,2.0,13
29331,3,gpt-4-turbo-2024-04-09,1.0,1,money clip,271,money clip,money clip,,,10,2,emergency hook,emergency hook,17,1,0.8059806227684021,1,0,0,1.5,13
29332,3,gpt-4-turbo-2024-04-09,1.0,1,picture hanger,271,picture hanger,picture hanger,,,14,2,money clip,money clip,18,23,0.8028085231781006,1,0,0,2.0,13
29333,3,gpt-4-turbo-2024-04-09,1.0,1,keyboard cleaner,271,keyboard cleaner,keyboard cleaner,,,16,2,picture hanger,picture hanger,19,17,0.7452055215835571,1,1,1,2.5,14
29335,3,gpt-4-turbo-2024-04-09,1.0,2,jewelry clasp,272,jewelry clasp,jewelry clasp,,,13,2,bookmark,bookmark,1,28,0.8006981611251831,1,0,0,2.0,0
29336,3,gpt-4-turbo-2024-04-09,1.0,2,sim card ejector,272,sim card ejector,sim card ejector,,,16,3,jewelry clasp,jewelry clasp,2,4,0.7386194467544556,1,1,1,2.5,1
29337,3,gpt-4-turbo-2024-04-09,1.0,2,lock pick,272,lock pick,lock pick,,,9,2,sim card ejector,sim card ejector,3,5,0.7706061005592346,1,1,1,2.5,2
29338,3,gpt-4-turbo-2024-04-09,1.0,2,art sculpture material,272,art sculpture material,art sculpture material,,,22,3,lock pick,lock pick,4,21,0.7427442073822021,1,1,1,2.5,3
29339,3,gpt-4-turbo-2024-04-09,1.0,2,zipper pull replacement,272,zipper pull replacement,zipper pull replacement,,,23,3,art sculpture material,art sculpture material,5,19,0.7093537449836731,1,1,1,2.5,4
29340,3,gpt-4-turbo-2024-04-09,1.0,2,reset button tool,272,reset button tool,reset button tool,,,17,3,zipper pull replacement,zipper pull replacement,6,7,0.7585633993148804,1,1,1,3.0,5
29341,3,gpt-4-turbo-2024-04-09,1.0,2,paperclip chain,272,chain,chain,,,5,1,reset button tool,reset button tool,7,28,0.7580763101577759,1,1,1,1.0,6
29342,3,gpt-4-turbo-2024-04-09,1.0,2,earrings,272,earrings,earrings,,,8,1,paperclip chain,chain,8,27,0.7856086492538452,1,1,1,2.0,7
29343,3,gpt-4-turbo-2024-04-09,1.0,2,keychain decoration,272,keychain decoration,keychain decoration,,,19,2,earrings,earrings,9,28,0.8060742616653442,1,0,0,2.0,7
29344,3,gpt-4-turbo-2024-04-09,1.0,2,miniature screwdriver,272,miniature screwdriver,miniature screwdriver,,,21,2,keychain decoration,keychain decoration,10,13,0.8001902103424072,1,0,0,3.0,7
29345,3,gpt-4-turbo-2024-04-09,1.0,2,hose clamp,272,hose clamp,hose clamp,,,10,2,miniature screwdriver,miniature screwdriver,11,8,0.7740610837936401,1,1,1,2.5,8
29346,3,gpt-4-turbo-2024-04-09,1.0,2,emergency hair tie,272,emergency hair tie,emergency hair tie,,,18,3,hose clamp,hose clamp,12,11,0.7885969281196594,1,1,1,2.5,9
29347,3,gpt-4-turbo-2024-04-09,1.0,2,plant support,272,plant support,plant support,,,13,2,emergency hair tie,emergency hair tie,13,9,0.7579548358917236,1,1,1,3.0,10
29348,3,gpt-4-turbo-2024-04-09,1.0,2,fish hook,272,fish hook,fish hook,,,9,2,plant support,plant support,14,22,0.7505765557289124,1,1,1,2.5,11
29349,3,gpt-4-turbo-2024-04-09,1.0,2,bag sealer,272,bag sealer,bag sealer,,,10,2,fish hook,fish hook,15,6,0.7742413282394409,1,1,1,2.5,12
29350,3,gpt-4-turbo-2024-04-09,1.0,2,wire sculpture frame,272,wire sculpture frame,wire sculpture frame,,,20,3,bag sealer,bag sealer,16,26,0.7336963415145874,1,1,1,3.0,13
29351,3,gpt-4-turbo-2024-04-09,1.0,2,scratch art tool,272,scratch art tool,scratch art tool,,,16,3,wire sculpture frame,wire sculpture frame,17,16,0.7911128401756287,1,1,1,2.5,14
29352,3,gpt-4-turbo-2024-04-09,1.0,2,calendar marker,272,calendar marker,calendar marker,,,15,2,scratch art tool,scratch art tool,18,8,0.7862468361854553,1,1,1,2.5,15
29353,3,gpt-4-turbo-2024-04-09,1.0,2,glasses cleaning tool,272,glasses cleaning tool,glasses cleaning tool,,,21,3,calendar marker,calendar marker,19,15,0.756449818611145,1,1,1,2.5,16
29355,3,gpt-4-turbo-2024-04-09,1.0,3,jewelry clasp,273,jewelry clasp,jewelry clasp,,,13,2,bookmark,bookmark,1,28,0.8006981611251831,1,0,0,2.0,0
29356,3,gpt-4-turbo-2024-04-09,1.0,3,sim card ejector,273,sim card ejector,sim card ejector,,,16,3,jewelry clasp,jewelry clasp,2,4,0.7386194467544556,1,1,1,2.5,1
29357,3,gpt-4-turbo-2024-04-09,1.0,3,mini screwdriver,273,mini screwdriver,mini screwdriver,,,16,2,sim card ejector,sim card ejector,3,13,0.7897753715515137,1,1,1,2.5,2
29358,3,gpt-4-turbo-2024-04-09,1.0,3,zipper pull,273,zipper pull,zipper pull,,,11,2,mini screwdriver,mini screwdriver,4,19,0.7752083539962769,1,1,1,2.5,3
29359,3,gpt-4-turbo-2024-04-09,1.0,3,lock pick,273,lock pick,lock pick,,,9,2,zipper pull,zipper pull,5,5,0.8223974704742432,1,0,0,2.5,3
29360,3,gpt-4-turbo-2024-04-09,1.0,3,chip bag sealer,273,chip bag sealer,chip bag sealer,,,15,3,lock pick,lock pick,6,6,0.7865719795227051,1,1,1,2.0,4
29361,3,gpt-4-turbo-2024-04-09,1.0,3,hose clamp,273,hose clamp,hose clamp,,,10,2,chip bag sealer,chip bag sealer,7,8,0.7838276028633118,1,1,1,2.5,5
29362,3,gpt-4-turbo-2024-04-09,1.0,3,keychain ring,273,keychain ring,keychain ring,,,13,2,hose clamp,hose clamp,8,28,0.7707960605621338,1,1,1,2.0,6
29363,3,gpt-4-turbo-2024-04-09,1.0,3,earring holder,273,earring holder,earring holder,,,14,2,keychain ring,keychain ring,9,27,0.8056422472000122,1,0,0,2.5,6
29364,3,gpt-4-turbo-2024-04-09,1.0,3,emergency hair tie,273,emergency hair tie,emergency hair tie,,,18,3,earring holder,earring holder,10,11,0.7896726131439209,1,1,1,2.5,7
29365,3,gpt-4-turbo-2024-04-09,1.0,3,cable organizer,273,cable organizer,cable organizer,,,15,2,emergency hair tie,emergency hair tie,11,25,0.7806553840637207,1,1,1,2.5,8
29366,3,gpt-4-turbo-2024-04-09,1.0,3,air plant holder,273,air plant holder,air plant holder,,,16,3,cable organizer,cable organizer,12,9,0.7862767577171326,1,1,1,3.0,9
29367,3,gpt-4-turbo-2024-04-09,1.0,3,paint scratcher for art,273,paint scratcher art,paint scratcher art,,,19,3,air plant holder,air plant holder,13,16,0.7685329914093018,1,1,1,2.5,10
29368,3,gpt-4-turbo-2024-04-09,1.0,3,replace a broken zipper,273,replace broken zipper,replace broken zipper,,,21,3,paint scratcher for art,paint scratcher art,14,19,0.705079197883606,1,1,1,2.5,11
29369,3,gpt-4-turbo-2024-04-09,1.0,3,paper sculpture,273,paper sculpture,paper sculpture,,,15,2,replace a broken zipper,replace broken zipper,15,2,0.6926494836807251,1,1,1,2.5,12
29370,3,gpt-4-turbo-2024-04-09,1.0,3,belt loop holder,273,belt loop holder,belt loop holder,,,16,3,paper sculpture,paper sculpture,16,8,0.7132736444473267,1,1,1,2.5,13
29371,3,gpt-4-turbo-2024-04-09,1.0,3,thread guide for sewing,273,thread guide sewing,thread guide sewing,,,19,3,belt loop holder,belt loop holder,17,12,0.7514059543609619,1,1,1,2.5,14
29372,3,gpt-4-turbo-2024-04-09,1.0,3,remove nail polish,273,remove nail polish,remove nail polish,,,18,3,thread guide for sewing,thread guide sewing,18,18,0.7165465950965881,1,1,1,2.5,15
29373,3,gpt-4-turbo-2024-04-09,1.0,3,makeshift needle for balloons,273,makeshift needle balloons,makeshift needle balloons,,,25,3,remove nail polish,remove nail polish,19,12,0.7410261034965515,1,1,1,3.0,16
29375,3,gpt-4-turbo-2024-04-09,1.0,4,lock pick,274,lock pick,lock pick,,,9,2,bookmark,bookmark,1,5,0.8120759725570679,1,0,0,2.5,0
29376,3,gpt-4-turbo-2024-04-09,1.0,4,sim card ejector,274,sim card ejector,sim card ejector,,,16,3,lock pick,lock pick,2,4,0.7706061005592346,1,1,1,2.5,1
29377,3,gpt-4-turbo-2024-04-09,1.0,4,zipper pull,274,zipper pull,zipper pull,,,11,2,sim card ejector,sim card ejector,3,19,0.7866895198822021,1,1,1,2.5,2
29378,3,gpt-4-turbo-2024-04-09,1.0,4,reset button tool,274,reset button tool,reset button tool,,,17,3,zipper pull,zipper pull,4,7,0.7707977890968323,1,1,1,3.0,3
29379,3,gpt-4-turbo-2024-04-09,1.0,4,jewelry,274,jewelry,jewelry,,,7,1,reset button tool,reset button tool,5,28,0.750986635684967,1,1,1,2.0,4
29380,3,gpt-4-turbo-2024-04-09,1.0,4,paper sculpture wire,274,paper sculpture wire,paper sculpture wire,,,20,3,jewelry,jewelry,6,26,0.7899407744407654,1,1,1,2.5,5
29381,3,gpt-4-turbo-2024-04-09,1.0,4,key ring,274,key ring,key ring,,,8,2,paper sculpture wire,paper sculpture wire,7,28,0.7500981688499451,1,1,1,2.0,6
29382,3,gpt-4-turbo-2024-04-09,1.0,4,plant support,274,plant support,plant support,,,13,2,key ring,key ring,8,9,0.7245331406593323,1,1,1,3.0,7
29383,3,gpt-4-turbo-2024-04-09,1.0,4,nail art tool,274,nail art tool,nail art tool,,,13,3,plant support,plant support,9,18,0.7429095506668091,1,1,1,2.5,8
29384,3,gpt-4-turbo-2024-04-09,1.0,4,puzzle piece connector,274,puzzle piece connector,puzzle piece connector,,,22,3,nail art tool,nail art tool,10,14,0.7591782808303833,1,1,1,2.5,9
29385,3,gpt-4-turbo-2024-04-09,1.0,4,emergency hook,274,emergency hook,emergency hook,,,14,2,puzzle piece connector,puzzle piece connector,11,22,0.7785362005233765,1,1,1,2.0,10
29386,3,gpt-4-turbo-2024-04-09,1.0,4,fish hook,274,fish hook,fish hook,,,9,2,emergency hook,emergency hook,12,22,0.8852730393409729,0,0,0,2.5,10
29387,3,gpt-4-turbo-2024-04-09,1.0,4,money clip,274,money clip,money clip,,,10,2,fish hook,fish hook,13,1,0.8189802169799805,1,0,0,1.5,10
29388,3,gpt-4-turbo-2024-04-09,1.0,4,cable organizer,274,cable organizer,cable organizer,,,15,2,money clip,money clip,14,25,0.7780176997184753,1,1,1,2.5,11
29389,3,gpt-4-turbo-2024-04-09,1.0,4,clothing embellishments,274,clothing embellishments,clothing embellishments,,,23,2,cable organizer,cable organizer,15,20,0.7440725564956665,1,1,1,2.0,12
29390,3,gpt-4-turbo-2024-04-09,1.0,4,glasses repair tool,274,glasses repair tool,glasses repair tool,,,19,3,clothing embellishments,clothing embellishments,16,15,0.7456710338592529,1,1,1,2.5,13
29391,3,gpt-4-turbo-2024-04-09,1.0,4,toy,274,toy,toy,,,3,1,glasses repair tool,glasses repair tool,17,14,0.7434332370758057,1,1,1,2.0,14
29392,3,gpt-4-turbo-2024-04-09,1.0,4,sewing needle,274,sewing needle,sewing needle,,,13,2,toy,toy,18,12,0.7727841138839722,1,1,1,2.5,15
29393,3,gpt-4-turbo-2024-04-09,1.0,4,scraper for cleaning,274,scraper cleaning,scraper cleaning,,,16,2,sewing needle,sewing needle,19,13,0.748814046382904,1,1,1,2.5,16
29395,3,gpt-4-turbo-2024-04-09,1.0,5,jewelry clasp,275,jewelry clasp,jewelry clasp,,,13,2,bookmark,bookmark,1,28,0.8006981611251831,1,0,0,2.0,0
29396,3,gpt-4-turbo-2024-04-09,1.0,5,sim card ejector,275,sim card ejector,sim card ejector,,,16,3,jewelry clasp,jewelry clasp,2,4,0.7386194467544556,1,1,1,2.5,1
29397,3,gpt-4-turbo-2024-04-09,1.0,5,mini screwdriver,275,mini screwdriver,mini screwdriver,,,16,2,sim card ejector,sim card ejector,3,13,0.7897753715515137,1,1,1,2.5,2
29398,3,gpt-4-turbo-2024-04-09,1.0,5,cable organizer,275,cable organizer,cable organizer,,,15,2,mini screwdriver,mini screwdriver,4,25,0.7817575931549072,1,1,1,2.5,3
29399,3,gpt-4-turbo-2024-04-09,1.0,5,zipper pull,275,zipper pull,zipper pull,,,11,2,cable organizer,cable organizer,5,19,0.7675557136535645,1,1,1,2.5,4
29400,3,gpt-4-turbo-2024-04-09,1.0,5,key chain link,275,key chain link,key chain link,,,14,3,zipper pull,zipper pull,6,28,0.7890114784240723,1,1,1,2.0,5
29401,3,gpt-4-turbo-2024-04-09,1.0,5,emergency lock pick,275,emergency lock pick,emergency lock pick,,,19,3,key chain link,key chain link,7,5,0.8088914752006531,1,0,0,2.5,5
29402,3,gpt-4-turbo-2024-04-09,1.0,5,plant support,275,plant support,plant support,,,13,2,emergency lock pick,emergency lock pick,8,9,0.7242032885551453,1,1,1,3.0,6
29403,3,gpt-4-turbo-2024-04-09,1.0,5,hem holder,275,hem holder,hem holder,,,10,2,plant support,plant support,9,14,0.7729558944702148,1,1,1,2.0,7
29404,3,gpt-4-turbo-2024-04-09,1.0,5,art material,275,art material,art material,,,12,2,hem holder,hem holder,10,21,0.7643074989318848,1,1,1,2.0,8
29405,3,gpt-4-turbo-2024-04-09,1.0,5,paint scraper,275,paint scraper,paint scraper,,,13,2,art material,art material,11,13,0.8031062483787537,1,0,0,2.5,8
29406,3,gpt-4-turbo-2024-04-09,1.0,5,fish hook,275,fish hook,fish hook,,,9,2,paint scraper,paint scraper,12,22,0.7792524099349976,1,1,1,2.5,9
29407,3,gpt-4-turbo-2024-04-09,1.0,5,reset button tool,275,reset button tool,reset button tool,,,17,3,fish hook,fish hook,13,7,0.7658568620681763,1,1,1,3.0,10
29408,3,gpt-4-turbo-2024-04-09,1.0,5,paperclip chain,275,chain,chain,,,5,1,reset button tool,reset button tool,14,28,0.7580763101577759,1,1,1,1.0,11
29409,3,gpt-4-turbo-2024-04-09,1.0,5,money clip,275,money clip,money clip,,,10,2,paperclip chain,chain,15,1,0.7888243198394775,1,1,1,1.5,12
29410,3,gpt-4-turbo-2024-04-09,1.0,5,drain unclogger,275,drain unclogger,drain unclogger,,,15,2,money clip,money clip,16,6,0.7545300722122192,1,1,1,3.0,13
29411,3,gpt-4-turbo-2024-04-09,1.0,5,soldering aid,275,soldering aid,soldering aid,,,13,2,drain unclogger,drain unclogger,17,26,0.7546914219856262,1,1,1,3.0,14
