"VF-response_id","participant_fk","stimulus_fk","starttime","endtime","response"
"48451","2939","1","1615102514950","1615102518420","wolf"
"48452","2939","1","1615102518420","1615102520621","leeuw"
"48453","2939","1","1615102520621","1615102523856","tijger"
"48454","2939","1","1615102523856","1615102535824","tasmaanse duivel"
"48455","2939","1","1615102535824","1615102540714","zwarte weduwe"
"48456","2939","1","1615102540714","1615102547399","tarantula"
"48457","2939","1","1615102547399","1615102550686","boomkikker"
"48458","2939","1","1615102550686","1615102553921","pad"
"48459","2939","1","1615102553921","1615102562224","meeuw"
"48460","2939","1","1615102562224","1615102564676","kraai"
"48461","2939","1","1615102564676","1615102567782","ekster"
"48462","2939","1","1615102567782","1615102569678","mus"
"48463","2939","1","1615102569678","1615102572829","haring"
"48464","2939","1","1615102572829","1615102579336","kabeljauw"
"48465","2939","1","1615102579336","1615102580968","kip"
"48466","2939","1","1615102580968","1615102583550","haan"
"48467","2939","1","1615102583550","1615102590757","vogelbekdier"
"48468","2940","1","1615114468921","1615114471076","koe"
"48469","2940","1","1615114471076","1615114472674","paard"
"48470","2940","1","1615114472674","1615114474194","varken"
"48471","2940","1","1615114474194","1615114475683","dolfijn"
"48472","2940","1","1615114475683","1615114477320","haai"
"48473","2940","1","1615114477320","1615114478535","koala"
"48474","2940","1","1615114478535","1615114480333","kangarie"
"48475","2940","1","1615114480333","1615114483949","giraffe"
"48476","2940","1","1615114483949","1615114485648","ijsbeer"
"48477","2940","1","1615114485648","1615114488035","stokstaartje"
"48478","2940","1","1615114488035","1615114490076","walvis"
"48479","2940","1","1615114490076","1615114493091","leeuw"
"48480","2940","1","1615114493091","1615114495152","vlieg"
"48481","2940","1","1615114495152","1615114495921","mug"
"48482","2940","1","1615114495921","1615114496779","bij"
"48483","2940","1","1615114496779","1615114501781","kanarie"
"48484","2940","1","1615114501781","1615114504635","pinguin"
"48485","2940","1","1615114504635","1615114508628","toekan"
"48486","2940","1","1615114508628","1615114510155","specht"
"48487","2940","1","1615114510155","1615114513126","spreeuw"
"48488","2940","1","1615114513126","1615114514219","meeuw"
"48489","2940","1","1615114514219","1615114523776","geit"
"48490","2940","1","1615114523776","1615114525832","panther"
"48491","2940","1","1615114525832","1615114527178","poes"
"48492","2940","1","1615114527178","1615114533370","miereneter"
"48493","2940","1","1615114533370","1615114537712","hond"
"48494","2940","1","1615114537712","1615114542945","mus"
"48495","2940","1","1615114542945","1615114549975","schaap"
"48496","2940","1","1615114549975","1615114555515","rog"
"48497","2940","1","1615114555515","1615114565491","tijger"
"48498","2940","1","1615114565491","1615114573200","papagaai"
"48499","2940","1","1615114573200","1615114581459","hert"
"48500","2940","1","1615114581459","1615114583092","konijn"
"48501","2940","1","1615114583092","1615114584158","vos"
"48502","2940","1","1615114584158","1615114586369","wolf"
"48503","2941","1","1615121029028","1615121032505","hond"
"48504","2941","1","1615121032505","1615121033441","kat"
"48505","2941","1","1615121033441","1615121034975","paard"
"48506","2941","1","1615121034975","1615121037226","olifant"
"48507","2941","1","1615121037226","1615121039159","giraf"
"48508","2941","1","1615121039159","1615121043645","zeehond"
"48509","2941","1","1615121043645","1615121044968","kever"
"48510","2941","1","1615121044968","1615121048623","nijlpaart"
"48511","2941","1","1615121048623","1615121051016","konijn"
"48512","2941","1","1615121051016","1615121052628","rat"
"48513","2941","1","1615121052628","1615121053565","muis"
"48514","2941","1","1615121053565","1615121056695","mus"
"48515","2941","1","1615121056695","1615121058240","duif"
"48516","2941","1","1615121058240","1615121060135","kip"
"48517","2941","1","1615121060135","1615121061176","haan"
"48518","2941","1","1615121061176","1615121064199","varken"
"48519","2941","1","1615121064199","1615121066085","ponny"
"48520","2941","1","1615121066085","1615121068860","mier"
"48521","2941","1","1615121068860","1615121072597","vlieg"
"48522","2941","1","1615121072597","1615121076697","ezel"
"48523","2941","1","1615121076697","1615121080447","zebra"
"48524","2941","1","1615121080447","1615121084486","gier"
"48525","2941","1","1615121084486","1615121086424","kraai"
"48526","2941","1","1615121086424","1615121090071","roodbosje"
"48527","2941","1","1615121090071","1615121096387","wandelende tak"
"48528","2941","1","1615121096387","1615121103029","dodo"
"48529","2941","1","1615121103029","1615121106982","pinguin"
"48530","2941","1","1615121106982","1615121110278","leeuw"
"48531","2941","1","1615121110278","1615121112082","tijger"
"48532","2941","1","1615121112082","1615121114199","panter"
"48533","2941","1","1615121114199","1615121115883","panda"
"48534","2941","1","1615121115883","1615121118520","vis"
"48535","2941","1","1615121118520","1615121121183","dolfijn"
"48536","2941","1","1615121121183","1615121123097","haai"
"48537","2941","1","1615121123097","1615121125041","vinvis"
"48538","2941","1","1615121125041","1615121126660","walvis"
"48539","2941","1","1615121126660","1615121129769","egel"
"48540","2941","1","1615121129769","1615121132729","termiet"
"48541","2941","1","1615121132729","1615121137740","vuurvlieg"
"48542","2941","1","1615121137740","1615121140278","mug"
"48543","2941","1","1615121140278","1615121142447","bij"
"48544","2941","1","1615121142447","1615121144083","wesp"
"48545","2942","1","1615128039565","1615128044828","hond"
"48546","2942","1","1615128044828","1615128046549","kat"
"48547","2942","1","1615128046549","1615128047718","vis"
"48548","2942","1","1615128047718","1615128050322","aap"
"48549","2942","1","1615128050322","1615128052852","olifant"
"48550","2942","1","1615128052852","1615128055267","girafe"
"48551","2942","1","1615128055267","1615128057096","zebra"
"48552","2942","1","1615128057096","1615128063360","konijn"
"48553","2942","1","1615128063360","1615128073936","slang"
"48554","2942","1","1615128073936","1615128080269","krokodil"
"48555","2942","1","1615128080269","1615128082905","nijlpaard"
"48556","2942","1","1615128082905","1615128085090","neushoorn"
"48557","2942","1","1615128085090","1615128090744","zeepaardje"
"48558","2942","1","1615128090744","1615128093814","zeester"
"48559","2942","1","1615128093814","1615128095831","dolfijn"
"48560","2942","1","1615128095831","1615128097896","orka"
"48561","2942","1","1615128097896","1615128101199","zeehond"
"48562","2942","1","1615128101199","1615128106964","pinguin"
"48563","2942","1","1615128106964","1615128109613","vogel"
"48564","2942","1","1615128109613","1615128114865","parkiet"
"48565","2942","1","1615128114865","1615128118961","schildpad"
"48566","2942","1","1615128118961","1615128128508","slak"
"48567","2942","1","1615128128508","1615128130106","vlieg"
"48568","2942","1","1615128130106","1615128131052","mug"
"48569","2942","1","1615128131052","1615128132736","bij"
"48570","2942","1","1615128132736","1615128134766","wesp"
"48571","2942","1","1615128134766","1615128136276","vlinder"
"48572","2942","1","1615128136276","1615128139475","libelle"
"48573","2942","1","1615128139475","1615128144044","spin"
"48574","2942","1","1615128144044","1615128153597","pissebed"
"48575","2942","1","1615128153597","1615128158114","lieveheersbeestje"
"48576","2943","1","1615129721909","1615129762942","bear, fur, eyes, claws, mammals, herbivors, carnivors, food chain, cute, big, small, living, species"
"48577","2943","1","1615129762942","1615129767675","heart"
"48578","2943","1","1615129767675","1615129769333","darwin"
"48579","2943","1","1615129769333","1615129779879","wildlife"
"48580","2943","1","1615129779879","1615129781058","nature"
"48581","2943","1","1615129781058","1615129783079","dirt"
"48582","2943","1","1615129783079","1615129784574","jungle"
"48583","2943","1","1615129784574","1615129786341","habitats"
"48584","2943","1","1615129786341","1615129792324","rainforest"
"48585","2943","1","1615129792324","1615129797960","pets"
"48586","2943","1","1615129797960","1615129800231","zoo"
"48587","2943","1","1615129800231","1615129808977","dogs"
"48588","2943","1","1615129808977","1615129809895","cats"
"48589","2943","1","1615129809895","1615129820401","love"
"48590","2943","1","1615129820401","1615129828873","national geographic"
"48591","2943","1","1615129828873","1615129832679","discovery"
"48592","2944","1","1615193186948","1615193189572","leeuw"
"48593","2944","1","1615193189572","1615193190217","kat"
"48594","2944","1","1615193190217","1615193192245","vogel"
"48595","2944","1","1615193192245","1615193193013","hond"
"48596","2944","1","1615193193013","1615193194348","zwijn"
"48597","2944","1","1615193194348","1615193195845","havik"
"48598","2944","1","1615193195845","1615193196649","eend"
"48599","2944","1","1615193196649","1615193199624","zebra"
"48600","2944","1","1615193199624","1615193201423","giraffe"
"48601","2944","1","1615193201423","1615193203726","panter"
"48602","2944","1","1615193203726","1615193204857","tijger"
"48603","2944","1","1615193204857","1615193208188","koekoek"
"48604","2944","1","1615193208188","1615193211072","dinousaurus"
"48605","2944","1","1615193211072","1615193211809","mier"
"48606","2944","1","1615193211809","1615193213288","vlinder"
"48607","2944","1","1615193213288","1615193214209","rups"
"48608","2944","1","1615193214209","1615193215586","insect"
"48609","2944","1","1615193215586","1615193219038","vleermuis"
"48610","2944","1","1615193219038","1615193222120","kip"
"48611","2944","1","1615193222120","1615193222971","haan"
"48612","2944","1","1615193222971","1615193225214","nerts"
"48613","2944","1","1615193225214","1615193226472","fret"
"48614","2944","1","1615193226472","1615193229110","dingo"
"48615","2944","1","1615193229110","1615193231341","kaviaar"
"48616","2944","1","1615193231341","1615193233005","zalm"
"48617","2944","1","1615193233005","1615193235405","walvis"
"48618","2944","1","1615193235405","1615193236779","dolfijn"
"48619","2944","1","1615193236779","1615193243741","pinguin"
"48620","2944","1","1615193243741","1615193246693","zeerus"
"48621","2944","1","1615193246693","1615193247878","walrus"
"48622","2944","1","1615193247878","1615193249445","zeerob"
"48623","2944","1","1615193249445","1615193250833","narwal"
"48624","2944","1","1615193250833","1615193252996","zeekoe"
"48625","2944","1","1615193252996","1615193256418","uil"
"48626","2944","1","1615193256418","1615193259587","kieviet"
"48627","2944","1","1615193259587","1615193260959","gans"
"48628","2944","1","1615193260959","1615193280064","antilope"
"48629","2944","1","1615193280064","1615193281546","wasbeer"
"48630","2944","1","1615193281546","1615193285780","possum"
"48631","2944","1","1615193285780","1615193287106","wallabe"
"48632","2944","1","1615193287106","1615193288977","opussum"
"48633","2944","1","1615193288977","1615193292089","vogelspin"
"48634","2944","1","1615193292089","1615193293609","leguaan"
"48635","2944","1","1615193293609","1615193294753","arend"
"48636","2944","1","1615193294753","1615193299449","gier"
"48637","2944","1","1615193299449","1615193304124","buizerd"
"48670","2946","1","1615207243601","1615207250128","zebra"
"48671","2946","1","1615207250128","1615207253216","luipaard"
"48672","2946","1","1615207253216","1615207254248","leeuw"
"48673","2946","1","1615207254248","1615207256810","koala"
"48674","2946","1","1615207256810","1615207259801","paard"
"48675","2946","1","1615207259801","1615207261417","konijn"
"48676","2946","1","1615207261417","1615207262473","hond"
"48677","2946","1","1615207262473","1615207263726","kat"
"48678","2946","1","1615207263726","1615207265827","hamster"
"48679","2946","1","1615207265827","1615207267510","muis"
"48680","2946","1","1615207267510","1615207269606","cavia"
"48681","2946","1","1615207269606","1615207272291","koe"
"48682","2946","1","1615207272291","1615207275483","giraffe"
"48683","2946","1","1615207275483","1615207281097","uil"
"48684","2946","1","1615207281097","1615207286193","flamingo"
"48685","2946","1","1615207286193","1615207287384","raaf"
"48686","2946","1","1615207287384","1615207292823","slak"
"48687","2946","1","1615207292823","1615207294451","kikker"
"48688","2946","1","1615207294451","1615207295792","pad"
"48689","2946","1","1615207295792","1615207304070","vogelbekdier"
"48690","2946","1","1615207304070","1615207309589","slang"
"48691","2946","1","1615207309589","1615207313994","leguaan"
"48692","2946","1","1615207313994","1615207316278","kameleon"
"48693","2946","1","1615207316278","1615207320084","mier"
"48694","2946","1","1615207320084","1615207321621","tor"
"48695","2946","1","1615207321621","1615207323841","wesp"
"48696","2946","1","1615207323841","1615207325571","vlinder"
"48697","2946","1","1615207325571","1615207332699","bij"
"48698","2946","1","1615207332699","1615207333938","hommel"
"48699","2946","1","1615207333938","1615207336702","vlieg"
"48700","2946","1","1615207336702","1615207337664","mug"
"48701","2946","1","1615207337664","1615207340675","das"
